"","region.type","region","year","week","time","weighted_ili","time_index","season","season_week"
"5879","HHS Regions","Region 9",2008,53,2008-12-27 19:00:00,3.1468,14240,"2008/2009",23
"5880","HHS Regions","Region 10",2008,53,2008-12-27 19:00:00,2.11434,14240,"2008/2009",23
"5881","HHS Regions","Region 1",2009,1,2009-01-03 19:00:00,0.628376,14247,"2008/2009",24
"5882","HHS Regions","Region 2",2009,1,2009-01-03 19:00:00,1.65729,14247,"2008/2009",24
"5883","HHS Regions","Region 3",2009,1,2009-01-03 19:00:00,1.66478,14247,"2008/2009",24
"5884","HHS Regions","Region 4",2009,1,2009-01-03 19:00:00,1.18101,14247,"2008/2009",24
"5885","HHS Regions","Region 5",2009,1,2009-01-03 19:00:00,0.985656,14247,"2008/2009",24
"5886","HHS Regions","Region 6",2009,1,2009-01-03 19:00:00,2.50721,14247,"2008/2009",24
"5887","HHS Regions","Region 7",2009,1,2009-01-03 19:00:00,0.406349,14247,"2008/2009",24
"5888","HHS Regions","Region 8",2009,1,2009-01-03 19:00:00,0.343313,14247,"2008/2009",24
"5889","HHS Regions","Region 9",2009,1,2009-01-03 19:00:00,2.18111,14247,"2008/2009",24
"5890","HHS Regions","Region 10",2009,1,2009-01-03 19:00:00,1.34955,14247,"2008/2009",24
"5891","HHS Regions","Region 1",2009,2,2009-01-10 19:00:00,0.791179,14254,"2008/2009",25
"5892","HHS Regions","Region 2",2009,2,2009-01-10 19:00:00,1.69746,14254,"2008/2009",25
"5893","HHS Regions","Region 3",2009,2,2009-01-10 19:00:00,1.8589,14254,"2008/2009",25
"5894","HHS Regions","Region 4",2009,2,2009-01-10 19:00:00,1.34443,14254,"2008/2009",25
"5895","HHS Regions","Region 5",2009,2,2009-01-10 19:00:00,1.0146,14254,"2008/2009",25
"5896","HHS Regions","Region 6",2009,2,2009-01-10 19:00:00,3.16186,14254,"2008/2009",25
"5897","HHS Regions","Region 7",2009,2,2009-01-10 19:00:00,0.403269,14254,"2008/2009",25
"5898","HHS Regions","Region 8",2009,2,2009-01-10 19:00:00,0.413347,14254,"2008/2009",25
"5899","HHS Regions","Region 9",2009,2,2009-01-10 19:00:00,2.14849,14254,"2008/2009",25
"5900","HHS Regions","Region 10",2009,2,2009-01-10 19:00:00,1.35989,14254,"2008/2009",25
"5901","HHS Regions","Region 1",2009,3,2009-01-17 19:00:00,1.33088,14261,"2008/2009",26
"5902","HHS Regions","Region 2",2009,3,2009-01-17 19:00:00,2.13098,14261,"2008/2009",26
"5903","HHS Regions","Region 3",2009,3,2009-01-17 19:00:00,1.96003,14261,"2008/2009",26
"5904","HHS Regions","Region 4",2009,3,2009-01-17 19:00:00,1.70731,14261,"2008/2009",26
"5905","HHS Regions","Region 5",2009,3,2009-01-17 19:00:00,1.27018,14261,"2008/2009",26
"5906","HHS Regions","Region 6",2009,3,2009-01-17 19:00:00,3.70999,14261,"2008/2009",26
"5907","HHS Regions","Region 7",2009,3,2009-01-17 19:00:00,0.589839,14261,"2008/2009",26
"5908","HHS Regions","Region 8",2009,3,2009-01-17 19:00:00,0.578452,14261,"2008/2009",26
"5909","HHS Regions","Region 9",2009,3,2009-01-17 19:00:00,2.44211,14261,"2008/2009",26
"5910","HHS Regions","Region 10",2009,3,2009-01-17 19:00:00,1.86782,14261,"2008/2009",26
"5911","HHS Regions","Region 1",2009,4,2009-01-24 19:00:00,1.55861,14268,"2008/2009",27
"5912","HHS Regions","Region 2",2009,4,2009-01-24 19:00:00,2.73131,14268,"2008/2009",27
"5913","HHS Regions","Region 3",2009,4,2009-01-24 19:00:00,2.32424,14268,"2008/2009",27
"5914","HHS Regions","Region 4",2009,4,2009-01-24 19:00:00,2.02677,14268,"2008/2009",27
"5915","HHS Regions","Region 5",2009,4,2009-01-24 19:00:00,1.65404,14268,"2008/2009",27
"5916","HHS Regions","Region 6",2009,4,2009-01-24 19:00:00,5.28209,14268,"2008/2009",27
"5917","HHS Regions","Region 7",2009,4,2009-01-24 19:00:00,1.00426,14268,"2008/2009",27
"5918","HHS Regions","Region 8",2009,4,2009-01-24 19:00:00,0.722577,14268,"2008/2009",27
"5919","HHS Regions","Region 9",2009,4,2009-01-24 19:00:00,2.63262,14268,"2008/2009",27
"5920","HHS Regions","Region 10",2009,4,2009-01-24 19:00:00,1.91401,14268,"2008/2009",27
"5921","HHS Regions","Region 1",2009,5,2009-01-31 19:00:00,3.55856,14275,"2008/2009",28
"5922","HHS Regions","Region 2",2009,5,2009-01-31 19:00:00,2.89753,14275,"2008/2009",28
"5923","HHS Regions","Region 3",2009,5,2009-01-31 19:00:00,2.85488,14275,"2008/2009",28
"5924","HHS Regions","Region 4",2009,5,2009-01-31 19:00:00,2.83553,14275,"2008/2009",28
"5925","HHS Regions","Region 5",2009,5,2009-01-31 19:00:00,2.00195,14275,"2008/2009",28
"5926","HHS Regions","Region 6",2009,5,2009-01-31 19:00:00,5.95372,14275,"2008/2009",28
"5927","HHS Regions","Region 7",2009,5,2009-01-31 19:00:00,1.15521,14275,"2008/2009",28
"5928","HHS Regions","Region 8",2009,5,2009-01-31 19:00:00,0.991987,14275,"2008/2009",28
"5929","HHS Regions","Region 9",2009,5,2009-01-31 19:00:00,2.82693,14275,"2008/2009",28
"5930","HHS Regions","Region 10",2009,5,2009-01-31 19:00:00,2.66386,14275,"2008/2009",28
"5931","HHS Regions","Region 1",2009,6,2009-02-07 19:00:00,3.891,14282,"2008/2009",29
"5932","HHS Regions","Region 2",2009,6,2009-02-07 19:00:00,3.37688,14282,"2008/2009",29
"5933","HHS Regions","Region 3",2009,6,2009-02-07 19:00:00,4.99277,14282,"2008/2009",29
"5934","HHS Regions","Region 4",2009,6,2009-02-07 19:00:00,3.63905,14282,"2008/2009",29
"5935","HHS Regions","Region 5",2009,6,2009-02-07 19:00:00,2.25445,14282,"2008/2009",29
"5936","HHS Regions","Region 6",2009,6,2009-02-07 19:00:00,6.50087,14282,"2008/2009",29
"5937","HHS Regions","Region 7",2009,6,2009-02-07 19:00:00,1.4257,14282,"2008/2009",29
"5938","HHS Regions","Region 8",2009,6,2009-02-07 19:00:00,1.10143,14282,"2008/2009",29
"5939","HHS Regions","Region 9",2009,6,2009-02-07 19:00:00,3.20482,14282,"2008/2009",29
"5940","HHS Regions","Region 10",2009,6,2009-02-07 19:00:00,2.71336,14282,"2008/2009",29
"5941","HHS Regions","Region 1",2009,7,2009-02-14 19:00:00,3.01494,14289,"2008/2009",30
"5942","HHS Regions","Region 2",2009,7,2009-02-14 19:00:00,3.68148,14289,"2008/2009",30
"5943","HHS Regions","Region 3",2009,7,2009-02-14 19:00:00,4.98611,14289,"2008/2009",30
"5944","HHS Regions","Region 4",2009,7,2009-02-14 19:00:00,3.10944,14289,"2008/2009",30
"5945","HHS Regions","Region 5",2009,7,2009-02-14 19:00:00,2.50015,14289,"2008/2009",30
"5946","HHS Regions","Region 6",2009,7,2009-02-14 19:00:00,5.25935,14289,"2008/2009",30
"5947","HHS Regions","Region 7",2009,7,2009-02-14 19:00:00,1.64837,14289,"2008/2009",30
"5948","HHS Regions","Region 8",2009,7,2009-02-14 19:00:00,1.00212,14289,"2008/2009",30
"5949","HHS Regions","Region 9",2009,7,2009-02-14 19:00:00,3.1009,14289,"2008/2009",30
"5950","HHS Regions","Region 10",2009,7,2009-02-14 19:00:00,3.43197,14289,"2008/2009",30
"5951","HHS Regions","Region 1",2009,8,2009-02-21 19:00:00,2.74621,14296,"2008/2009",31
"5952","HHS Regions","Region 2",2009,8,2009-02-21 19:00:00,3.95207,14296,"2008/2009",31
"5953","HHS Regions","Region 3",2009,8,2009-02-21 19:00:00,5.20681,14296,"2008/2009",31
"5954","HHS Regions","Region 4",2009,8,2009-02-21 19:00:00,3.14349,14296,"2008/2009",31
"5955","HHS Regions","Region 5",2009,8,2009-02-21 19:00:00,2.3268,14296,"2008/2009",31
"5956","HHS Regions","Region 6",2009,8,2009-02-21 19:00:00,4.26105,14296,"2008/2009",31
"5957","HHS Regions","Region 7",2009,8,2009-02-21 19:00:00,2.083,14296,"2008/2009",31
"5958","HHS Regions","Region 8",2009,8,2009-02-21 19:00:00,1.33124,14296,"2008/2009",31
"5959","HHS Regions","Region 9",2009,8,2009-02-21 19:00:00,3.10363,14296,"2008/2009",31
"5960","HHS Regions","Region 10",2009,8,2009-02-21 19:00:00,3.66564,14296,"2008/2009",31
"5961","HHS Regions","Region 1",2009,9,2009-02-28 19:00:00,1.69174,14303,"2008/2009",32
"5962","HHS Regions","Region 2",2009,9,2009-02-28 19:00:00,3.55836,14303,"2008/2009",32
"5963","HHS Regions","Region 3",2009,9,2009-02-28 19:00:00,4.60983,14303,"2008/2009",32
"5964","HHS Regions","Region 4",2009,9,2009-02-28 19:00:00,3.08056,14303,"2008/2009",32
"5965","HHS Regions","Region 5",2009,9,2009-02-28 19:00:00,2.5886,14303,"2008/2009",32
"5966","HHS Regions","Region 6",2009,9,2009-02-28 19:00:00,4.10177,14303,"2008/2009",32
"5967","HHS Regions","Region 7",2009,9,2009-02-28 19:00:00,2.36558,14303,"2008/2009",32
"5968","HHS Regions","Region 8",2009,9,2009-02-28 19:00:00,1.29661,14303,"2008/2009",32
"5969","HHS Regions","Region 9",2009,9,2009-02-28 19:00:00,2.92855,14303,"2008/2009",32
"5970","HHS Regions","Region 10",2009,9,2009-02-28 19:00:00,4.19392,14303,"2008/2009",32
"5971","HHS Regions","Region 1",2009,10,2009-03-07 19:00:00,1.44048,14310,"2008/2009",33
"5972","HHS Regions","Region 2",2009,10,2009-03-07 19:00:00,3.90747,14310,"2008/2009",33
"5973","HHS Regions","Region 3",2009,10,2009-03-07 19:00:00,3.19368,14310,"2008/2009",33
"5974","HHS Regions","Region 4",2009,10,2009-03-07 19:00:00,2.49006,14310,"2008/2009",33
"5975","HHS Regions","Region 5",2009,10,2009-03-07 19:00:00,2.19691,14310,"2008/2009",33
"5976","HHS Regions","Region 6",2009,10,2009-03-07 19:00:00,2.4825,14310,"2008/2009",33
"5977","HHS Regions","Region 7",2009,10,2009-03-07 19:00:00,1.56432,14310,"2008/2009",33
"5978","HHS Regions","Region 8",2009,10,2009-03-07 19:00:00,1.41609,14310,"2008/2009",33
"5979","HHS Regions","Region 9",2009,10,2009-03-07 19:00:00,2.3565,14310,"2008/2009",33
"5980","HHS Regions","Region 10",2009,10,2009-03-07 19:00:00,4.727,14310,"2008/2009",33
"5981","HHS Regions","Region 1",2009,11,2009-03-14 20:00:00,1.46484,14317,"2008/2009",34
"5982","HHS Regions","Region 2",2009,11,2009-03-14 20:00:00,3.2055,14317,"2008/2009",34
"5983","HHS Regions","Region 3",2009,11,2009-03-14 20:00:00,3.6208,14317,"2008/2009",34
"5984","HHS Regions","Region 4",2009,11,2009-03-14 20:00:00,1.93845,14317,"2008/2009",34
"5985","HHS Regions","Region 5",2009,11,2009-03-14 20:00:00,1.80175,14317,"2008/2009",34
"5986","HHS Regions","Region 6",2009,11,2009-03-14 20:00:00,3.39527,14317,"2008/2009",34
"5987","HHS Regions","Region 7",2009,11,2009-03-14 20:00:00,1.62115,14317,"2008/2009",34
"5988","HHS Regions","Region 8",2009,11,2009-03-14 20:00:00,1.25764,14317,"2008/2009",34
"5989","HHS Regions","Region 9",2009,11,2009-03-14 20:00:00,2.14847,14317,"2008/2009",34
"5990","HHS Regions","Region 10",2009,11,2009-03-14 20:00:00,4.06975,14317,"2008/2009",34
"5991","HHS Regions","Region 1",2009,12,2009-03-21 20:00:00,0.971706,14324,"2008/2009",35
"5992","HHS Regions","Region 2",2009,12,2009-03-21 20:00:00,2.4432,14324,"2008/2009",35
"5993","HHS Regions","Region 3",2009,12,2009-03-21 20:00:00,3.12093,14324,"2008/2009",35
"5994","HHS Regions","Region 4",2009,12,2009-03-21 20:00:00,1.45749,14324,"2008/2009",35
"5995","HHS Regions","Region 5",2009,12,2009-03-21 20:00:00,1.4959,14324,"2008/2009",35
"5996","HHS Regions","Region 6",2009,12,2009-03-21 20:00:00,2.44904,14324,"2008/2009",35
"5997","HHS Regions","Region 7",2009,12,2009-03-21 20:00:00,1.25347,14324,"2008/2009",35
"5998","HHS Regions","Region 8",2009,12,2009-03-21 20:00:00,1.06177,14324,"2008/2009",35
"5999","HHS Regions","Region 9",2009,12,2009-03-21 20:00:00,2.26531,14324,"2008/2009",35
"6000","HHS Regions","Region 10",2009,12,2009-03-21 20:00:00,3.33182,14324,"2008/2009",35
"6001","HHS Regions","Region 1",2009,13,2009-03-28 20:00:00,0.853485,14331,"2008/2009",36
"6002","HHS Regions","Region 2",2009,13,2009-03-28 20:00:00,2.07427,14331,"2008/2009",36
"6003","HHS Regions","Region 3",2009,13,2009-03-28 20:00:00,2.61353,14331,"2008/2009",36
"6004","HHS Regions","Region 4",2009,13,2009-03-28 20:00:00,1.21885,14331,"2008/2009",36
"6005","HHS Regions","Region 5",2009,13,2009-03-28 20:00:00,1.26834,14331,"2008/2009",36
"6006","HHS Regions","Region 6",2009,13,2009-03-28 20:00:00,2.1054,14331,"2008/2009",36
"6007","HHS Regions","Region 7",2009,13,2009-03-28 20:00:00,1.06866,14331,"2008/2009",36
"6008","HHS Regions","Region 8",2009,13,2009-03-28 20:00:00,0.981838,14331,"2008/2009",36
"6009","HHS Regions","Region 9",2009,13,2009-03-28 20:00:00,2.14679,14331,"2008/2009",36
"6010","HHS Regions","Region 10",2009,13,2009-03-28 20:00:00,2.81914,14331,"2008/2009",36
"6011","HHS Regions","Region 1",2009,14,2009-04-04 20:00:00,0.685797,14338,"2008/2009",37
"6012","HHS Regions","Region 2",2009,14,2009-04-04 20:00:00,1.90383,14338,"2008/2009",37
"6013","HHS Regions","Region 3",2009,14,2009-04-04 20:00:00,2.84107,14338,"2008/2009",37
"6014","HHS Regions","Region 4",2009,14,2009-04-04 20:00:00,1.08534,14338,"2008/2009",37
"6015","HHS Regions","Region 5",2009,14,2009-04-04 20:00:00,1.11571,14338,"2008/2009",37
"6016","HHS Regions","Region 6",2009,14,2009-04-04 20:00:00,2.38183,14338,"2008/2009",37
"6017","HHS Regions","Region 7",2009,14,2009-04-04 20:00:00,1.02049,14338,"2008/2009",37
"6018","HHS Regions","Region 8",2009,14,2009-04-04 20:00:00,0.725962,14338,"2008/2009",37
"6019","HHS Regions","Region 9",2009,14,2009-04-04 20:00:00,1.70166,14338,"2008/2009",37
"6020","HHS Regions","Region 10",2009,14,2009-04-04 20:00:00,2.34567,14338,"2008/2009",37
"6021","HHS Regions","Region 1",2009,15,2009-04-11 20:00:00,0.376908,14345,"2008/2009",38
"6022","HHS Regions","Region 2",2009,15,2009-04-11 20:00:00,1.43122,14345,"2008/2009",38
"6023","HHS Regions","Region 3",2009,15,2009-04-11 20:00:00,2.57288,14345,"2008/2009",38
"6024","HHS Regions","Region 4",2009,15,2009-04-11 20:00:00,0.966986,14345,"2008/2009",38
"6025","HHS Regions","Region 5",2009,15,2009-04-11 20:00:00,0.900716,14345,"2008/2009",38
"6026","HHS Regions","Region 6",2009,15,2009-04-11 20:00:00,1.50475,14345,"2008/2009",38
"6027","HHS Regions","Region 7",2009,15,2009-04-11 20:00:00,0.496311,14345,"2008/2009",38
"6028","HHS Regions","Region 8",2009,15,2009-04-11 20:00:00,0.591085,14345,"2008/2009",38
"6029","HHS Regions","Region 9",2009,15,2009-04-11 20:00:00,1.59808,14345,"2008/2009",38
"6030","HHS Regions","Region 10",2009,15,2009-04-11 20:00:00,1.74914,14345,"2008/2009",38
"6031","HHS Regions","Region 1",2009,16,2009-04-18 20:00:00,0.547198,14352,"2008/2009",39
"6032","HHS Regions","Region 2",2009,16,2009-04-18 20:00:00,1.3587,14352,"2008/2009",39
"6033","HHS Regions","Region 3",2009,16,2009-04-18 20:00:00,1.64784,14352,"2008/2009",39
"6034","HHS Regions","Region 4",2009,16,2009-04-18 20:00:00,0.876776,14352,"2008/2009",39
"6035","HHS Regions","Region 5",2009,16,2009-04-18 20:00:00,0.899895,14352,"2008/2009",39
"6036","HHS Regions","Region 6",2009,16,2009-04-18 20:00:00,1.86474,14352,"2008/2009",39
"6037","HHS Regions","Region 7",2009,16,2009-04-18 20:00:00,0.548174,14352,"2008/2009",39
"6038","HHS Regions","Region 8",2009,16,2009-04-18 20:00:00,0.550395,14352,"2008/2009",39
"6039","HHS Regions","Region 9",2009,16,2009-04-18 20:00:00,2.02613,14352,"2008/2009",39
"6040","HHS Regions","Region 10",2009,16,2009-04-18 20:00:00,1.79318,14352,"2008/2009",39
"6041","HHS Regions","Region 1",2009,17,2009-04-25 20:00:00,1.46204,14359,"2008/2009",40
"6042","HHS Regions","Region 2",2009,17,2009-04-25 20:00:00,2.86231,14359,"2008/2009",40
"6043","HHS Regions","Region 3",2009,17,2009-04-25 20:00:00,2.27933,14359,"2008/2009",40
"6044","HHS Regions","Region 4",2009,17,2009-04-25 20:00:00,1.87098,14359,"2008/2009",40
"6045","HHS Regions","Region 5",2009,17,2009-04-25 20:00:00,1.72921,14359,"2008/2009",40
"6046","HHS Regions","Region 6",2009,17,2009-04-25 20:00:00,4.19803,14359,"2008/2009",40
"6047","HHS Regions","Region 7",2009,17,2009-04-25 20:00:00,0.816381,14359,"2008/2009",40
"6048","HHS Regions","Region 8",2009,17,2009-04-25 20:00:00,0.824611,14359,"2008/2009",40
"6049","HHS Regions","Region 9",2009,17,2009-04-25 20:00:00,5.30946,14359,"2008/2009",40
"6050","HHS Regions","Region 10",2009,17,2009-04-25 20:00:00,3.04442,14359,"2008/2009",40
"6051","HHS Regions","Region 1",2009,18,2009-05-02 20:00:00,1.09738,14366,"2008/2009",41
"6052","HHS Regions","Region 2",2009,18,2009-05-02 20:00:00,2.19225,14366,"2008/2009",41
"6053","HHS Regions","Region 3",2009,18,2009-05-02 20:00:00,2.28079,14366,"2008/2009",41
"6054","HHS Regions","Region 4",2009,18,2009-05-02 20:00:00,1.78819,14366,"2008/2009",41
"6055","HHS Regions","Region 5",2009,18,2009-05-02 20:00:00,1.59683,14366,"2008/2009",41
"6056","HHS Regions","Region 6",2009,18,2009-05-02 20:00:00,3.44946,14366,"2008/2009",41
"6057","HHS Regions","Region 7",2009,18,2009-05-02 20:00:00,0.798535,14366,"2008/2009",41
"6058","HHS Regions","Region 8",2009,18,2009-05-02 20:00:00,0.905203,14366,"2008/2009",41
"6059","HHS Regions","Region 9",2009,18,2009-05-02 20:00:00,3.11936,14366,"2008/2009",41
"6060","HHS Regions","Region 10",2009,18,2009-05-02 20:00:00,3.80395,14366,"2008/2009",41
"6061","HHS Regions","Region 1",2009,19,2009-05-09 20:00:00,1.22786,14373,"2008/2009",42
"6062","HHS Regions","Region 2",2009,19,2009-05-09 20:00:00,2.91523,14373,"2008/2009",42
"6063","HHS Regions","Region 3",2009,19,2009-05-09 20:00:00,1.73386,14373,"2008/2009",42
"6064","HHS Regions","Region 4",2009,19,2009-05-09 20:00:00,1.19956,14373,"2008/2009",42
"6065","HHS Regions","Region 5",2009,19,2009-05-09 20:00:00,1.31729,14373,"2008/2009",42
"6066","HHS Regions","Region 6",2009,19,2009-05-09 20:00:00,3.05824,14373,"2008/2009",42
"6067","HHS Regions","Region 7",2009,19,2009-05-09 20:00:00,1.00759,14373,"2008/2009",42
"6068","HHS Regions","Region 8",2009,19,2009-05-09 20:00:00,0.512897,14373,"2008/2009",42
"6069","HHS Regions","Region 9",2009,19,2009-05-09 20:00:00,1.76632,14373,"2008/2009",42
"6070","HHS Regions","Region 10",2009,19,2009-05-09 20:00:00,2.50525,14373,"2008/2009",42
"6071","HHS Regions","Region 1",2009,20,2009-05-16 20:00:00,0.648152,14380,"2008/2009",43
"6072","HHS Regions","Region 2",2009,20,2009-05-16 20:00:00,5.39544,14380,"2008/2009",43
"6073","HHS Regions","Region 3",2009,20,2009-05-16 20:00:00,2.02946,14380,"2008/2009",43
"6074","HHS Regions","Region 4",2009,20,2009-05-16 20:00:00,0.997749,14380,"2008/2009",43
"6075","HHS Regions","Region 5",2009,20,2009-05-16 20:00:00,1.374,14380,"2008/2009",43
"6076","HHS Regions","Region 6",2009,20,2009-05-16 20:00:00,2.43862,14380,"2008/2009",43
"6077","HHS Regions","Region 7",2009,20,2009-05-16 20:00:00,0.791806,14380,"2008/2009",43
"6078","HHS Regions","Region 8",2009,20,2009-05-16 20:00:00,0.645703,14380,"2008/2009",43
"6079","HHS Regions","Region 9",2009,20,2009-05-16 20:00:00,1.80889,14380,"2008/2009",43
"6080","HHS Regions","Region 10",2009,20,2009-05-16 20:00:00,3.18243,14380,"2008/2009",43
"6081","HHS Regions","Region 1",2009,21,2009-05-23 20:00:00,0.823621,14387,"2008/2009",44
"6082","HHS Regions","Region 2",2009,21,2009-05-23 20:00:00,6.4486,14387,"2008/2009",44
"6083","HHS Regions","Region 3",2009,21,2009-05-23 20:00:00,1.80325,14387,"2008/2009",44
"6084","HHS Regions","Region 4",2009,21,2009-05-23 20:00:00,0.986735,14387,"2008/2009",44
"6085","HHS Regions","Region 5",2009,21,2009-05-23 20:00:00,1.29809,14387,"2008/2009",44
"6086","HHS Regions","Region 6",2009,21,2009-05-23 20:00:00,1.49154,14387,"2008/2009",44
"6087","HHS Regions","Region 7",2009,21,2009-05-23 20:00:00,0.791945,14387,"2008/2009",44
"6088","HHS Regions","Region 8",2009,21,2009-05-23 20:00:00,0.71637,14387,"2008/2009",44
"6089","HHS Regions","Region 9",2009,21,2009-05-23 20:00:00,1.87504,14387,"2008/2009",44
"6090","HHS Regions","Region 10",2009,21,2009-05-23 20:00:00,2.50751,14387,"2008/2009",44
"6091","HHS Regions","Region 1",2009,22,2009-05-30 20:00:00,1.37514,14394,"2008/2009",45
"6092","HHS Regions","Region 2",2009,22,2009-05-30 20:00:00,5.15145,14394,"2008/2009",45
"6093","HHS Regions","Region 3",2009,22,2009-05-30 20:00:00,1.69538,14394,"2008/2009",45
"6094","HHS Regions","Region 4",2009,22,2009-05-30 20:00:00,0.866509,14394,"2008/2009",45
"6095","HHS Regions","Region 5",2009,22,2009-05-30 20:00:00,1.24067,14394,"2008/2009",45
"6096","HHS Regions","Region 6",2009,22,2009-05-30 20:00:00,1.09286,14394,"2008/2009",45
"6097","HHS Regions","Region 7",2009,22,2009-05-30 20:00:00,0.418592,14394,"2008/2009",45
"6098","HHS Regions","Region 8",2009,22,2009-05-30 20:00:00,1.0435,14394,"2008/2009",45
"6099","HHS Regions","Region 9",2009,22,2009-05-30 20:00:00,1.91865,14394,"2008/2009",45
"6100","HHS Regions","Region 10",2009,22,2009-05-30 20:00:00,2.70855,14394,"2008/2009",45
"6101","HHS Regions","Region 1",2009,23,2009-06-06 20:00:00,1.44933,14401,"2008/2009",46
"6102","HHS Regions","Region 2",2009,23,2009-06-06 20:00:00,4.96915,14401,"2008/2009",46
"6103","HHS Regions","Region 3",2009,23,2009-06-06 20:00:00,2.08278,14401,"2008/2009",46
"6104","HHS Regions","Region 4",2009,23,2009-06-06 20:00:00,0.846426,14401,"2008/2009",46
"6105","HHS Regions","Region 5",2009,23,2009-06-06 20:00:00,1.27441,14401,"2008/2009",46
"6106","HHS Regions","Region 6",2009,23,2009-06-06 20:00:00,1.73939,14401,"2008/2009",46
"6107","HHS Regions","Region 7",2009,23,2009-06-06 20:00:00,0.35999,14401,"2008/2009",46
"6108","HHS Regions","Region 8",2009,23,2009-06-06 20:00:00,0.900419,14401,"2008/2009",46
"6109","HHS Regions","Region 9",2009,23,2009-06-06 20:00:00,1.84929,14401,"2008/2009",46
"6110","HHS Regions","Region 10",2009,23,2009-06-06 20:00:00,1.97453,14401,"2008/2009",46
"6111","HHS Regions","Region 1",2009,24,2009-06-13 20:00:00,1.8476,14408,"2008/2009",47
"6112","HHS Regions","Region 2",2009,24,2009-06-13 20:00:00,5.59377,14408,"2008/2009",47
"6113","HHS Regions","Region 3",2009,24,2009-06-13 20:00:00,2.40044,14408,"2008/2009",47
"6114","HHS Regions","Region 4",2009,24,2009-06-13 20:00:00,0.932341,14408,"2008/2009",47
"6115","HHS Regions","Region 5",2009,24,2009-06-13 20:00:00,1.25085,14408,"2008/2009",47
"6116","HHS Regions","Region 6",2009,24,2009-06-13 20:00:00,0.857874,14408,"2008/2009",47
"6117","HHS Regions","Region 7",2009,24,2009-06-13 20:00:00,0.193264,14408,"2008/2009",47
"6118","HHS Regions","Region 8",2009,24,2009-06-13 20:00:00,1.1712,14408,"2008/2009",47
"6119","HHS Regions","Region 9",2009,24,2009-06-13 20:00:00,2.36995,14408,"2008/2009",47
"6120","HHS Regions","Region 10",2009,24,2009-06-13 20:00:00,1.86155,14408,"2008/2009",47
"6121","HHS Regions","Region 1",2009,25,2009-06-20 20:00:00,0.657668,14415,"2008/2009",48
"6122","HHS Regions","Region 2",2009,25,2009-06-20 20:00:00,4.35103,14415,"2008/2009",48
"6123","HHS Regions","Region 3",2009,25,2009-06-20 20:00:00,2.0217,14415,"2008/2009",48
"6124","HHS Regions","Region 4",2009,25,2009-06-20 20:00:00,1.13435,14415,"2008/2009",48
"6125","HHS Regions","Region 5",2009,25,2009-06-20 20:00:00,0.933135,14415,"2008/2009",48
"6126","HHS Regions","Region 6",2009,25,2009-06-20 20:00:00,0.902506,14415,"2008/2009",48
"6127","HHS Regions","Region 7",2009,25,2009-06-20 20:00:00,0.343677,14415,"2008/2009",48
"6128","HHS Regions","Region 8",2009,25,2009-06-20 20:00:00,0.93271,14415,"2008/2009",48
"6129","HHS Regions","Region 9",2009,25,2009-06-20 20:00:00,2.14124,14415,"2008/2009",48
"6130","HHS Regions","Region 10",2009,25,2009-06-20 20:00:00,1.98903,14415,"2008/2009",48
"6131","HHS Regions","Region 1",2009,26,2009-06-27 20:00:00,0.792866,14422,"2008/2009",49
"6132","HHS Regions","Region 2",2009,26,2009-06-27 20:00:00,2.89735,14422,"2008/2009",49
"6133","HHS Regions","Region 3",2009,26,2009-06-27 20:00:00,1.60623,14422,"2008/2009",49
"6134","HHS Regions","Region 4",2009,26,2009-06-27 20:00:00,1.29447,14422,"2008/2009",49
"6135","HHS Regions","Region 5",2009,26,2009-06-27 20:00:00,0.749516,14422,"2008/2009",49
"6136","HHS Regions","Region 6",2009,26,2009-06-27 20:00:00,0.990339,14422,"2008/2009",49
"6137","HHS Regions","Region 7",2009,26,2009-06-27 20:00:00,0.299792,14422,"2008/2009",49
"6138","HHS Regions","Region 8",2009,26,2009-06-27 20:00:00,0.919024,14422,"2008/2009",49
"6139","HHS Regions","Region 9",2009,26,2009-06-27 20:00:00,2.67887,14422,"2008/2009",49
"6140","HHS Regions","Region 10",2009,26,2009-06-27 20:00:00,1.66447,14422,"2008/2009",49
"6141","HHS Regions","Region 1",2009,27,2009-07-04 20:00:00,0.51783,14429,"2008/2009",50
"6142","HHS Regions","Region 2",2009,27,2009-07-04 20:00:00,2.08732,14429,"2008/2009",50
"6143","HHS Regions","Region 3",2009,27,2009-07-04 20:00:00,1.37577,14429,"2008/2009",50
"6144","HHS Regions","Region 4",2009,27,2009-07-04 20:00:00,1.30512,14429,"2008/2009",50
"6145","HHS Regions","Region 5",2009,27,2009-07-04 20:00:00,0.712151,14429,"2008/2009",50
"6146","HHS Regions","Region 6",2009,27,2009-07-04 20:00:00,1.4504,14429,"2008/2009",50
"6147","HHS Regions","Region 7",2009,27,2009-07-04 20:00:00,0.303941,14429,"2008/2009",50
"6148","HHS Regions","Region 8",2009,27,2009-07-04 20:00:00,0.558071,14429,"2008/2009",50
"6149","HHS Regions","Region 9",2009,27,2009-07-04 20:00:00,2.58921,14429,"2008/2009",50
"6150","HHS Regions","Region 10",2009,27,2009-07-04 20:00:00,1.22613,14429,"2008/2009",50
"6151","HHS Regions","Region 1",2009,28,2009-07-11 20:00:00,0.410307,14436,"2008/2009",51
