"","region.type","region","year","week","time","unweighted_ili","ili_count","patient_count","provider_count","weighted_ili","time_index","season","season_week"
"1458","States","New Hampshire",2011,16,2011-04-16 20:00:00,0.0441501,2,4530,25,NA,15080,"2010/2011",38
"1459","States","New Jersey",2011,16,2011-04-16 20:00:00,2.79318,136,4869,19,NA,15080,"2010/2011",38
"1460","States","New Mexico",2011,16,2011-04-16 20:00:00,1.87243,155,8278,25,NA,15080,"2010/2011",38
"1461","States","New York",2011,16,2011-04-16 20:00:00,2.23407,197,8818,77,NA,15080,"2010/2011",38
"1462","States","North Carolina",2011,16,2011-04-16 20:00:00,0.370714,60,16185,54,NA,15080,"2010/2011",38
"1463","States","North Dakota",2011,16,2011-04-16 20:00:00,0.399734,6,1501,8,NA,15080,"2010/2011",38
"1464","States","Ohio",2011,16,2011-04-16 20:00:00,0.355802,36,10118,37,NA,15080,"2010/2011",38
"1465","States","Oklahoma",2011,16,2011-04-16 20:00:00,0.592969,14,2361,14,NA,15080,"2010/2011",38
"1466","States","Oregon",2011,16,2011-04-16 20:00:00,1.07246,37,3450,15,NA,15080,"2010/2011",38
"1467","States","Pennsylvania",2011,16,2011-04-16 20:00:00,0.970285,144,14841,49,NA,15080,"2010/2011",38
"1468","States","Rhode Island",2011,16,2011-04-16 20:00:00,0.464476,27,5813,21,NA,15080,"2010/2011",38
"1469","States","South Carolina",2011,16,2011-04-16 20:00:00,0.509698,36,7063,20,NA,15080,"2010/2011",38
"1470","States","South Dakota",2011,16,2011-04-16 20:00:00,1.00823,49,4860,17,NA,15080,"2010/2011",38
"1471","States","Tennessee",2011,16,2011-04-16 20:00:00,0.575935,65,11286,53,NA,15080,"2010/2011",38
"1472","States","Texas",2011,16,2011-04-16 20:00:00,1.66212,683,41092,70,NA,15080,"2010/2011",38
"1473","States","Utah",2011,16,2011-04-16 20:00:00,0.579542,40,6902,21,NA,15080,"2010/2011",38
"1474","States","Vermont",2011,16,2011-04-16 20:00:00,1.43522,37,2578,10,NA,15080,"2010/2011",38
"1475","States","Virginia",2011,16,2011-04-16 20:00:00,1.3181,774,58721,82,NA,15080,"2010/2011",38
"1476","States","Washington",2011,16,2011-04-16 20:00:00,1.38714,33,2379,11,NA,15080,"2010/2011",38
"1477","States","West Virginia",2011,16,2011-04-16 20:00:00,0.719499,69,9590,33,NA,15080,"2010/2011",38
"1478","States","Wisconsin",2011,16,2011-04-16 20:00:00,0.251397,9,3580,37,NA,15080,"2010/2011",38
"1479","States","Wyoming",2011,16,2011-04-16 20:00:00,0.575576,23,3996,19,NA,15080,"2010/2011",38
"1480","States","Alabama",2011,17,2011-04-23 20:00:00,3.28311,207,6305,23,NA,15087,"2010/2011",39
"1481","States","Alaska",2011,17,2011-04-23 20:00:00,0.854271,17,1990,6,NA,15087,"2010/2011",39
"1482","States","Arizona",2011,17,2011-04-23 20:00:00,0.835587,241,28842,66,NA,15087,"2010/2011",39
"1483","States","Arkansas",2011,17,2011-04-23 20:00:00,0.455754,12,2633,13,NA,15087,"2010/2011",39
"1484","States","California",2011,17,2011-04-23 20:00:00,2.34436,784,33442,112,NA,15087,"2010/2011",39
"1485","States","Colorado",2011,17,2011-04-23 20:00:00,0.909698,177,19457,11,NA,15087,"2010/2011",39
"1486","States","Connecticut",2011,17,2011-04-23 20:00:00,0.23084,10,4332,17,NA,15087,"2010/2011",39
"1487","States","Delaware",2011,17,2011-04-23 20:00:00,0.0457247,1,2187,7,NA,15087,"2010/2011",39
"1488","States","District of Columbia",2011,17,2011-04-23 20:00:00,0,0,1381,2,NA,15087,"2010/2011",39
"1489","States","Florida",2011,17,2011-04-23 20:00:00,NA,NA,NA,NA,NA,15087,"2010/2011",39
"1490","States","Georgia",2011,17,2011-04-23 20:00:00,1.35877,468,34443,53,NA,15087,"2010/2011",39
"1491","States","Hawaii",2011,17,2011-04-23 20:00:00,1.77134,22,1242,14,NA,15087,"2010/2011",39
"1492","States","Idaho",2011,17,2011-04-23 20:00:00,1.86047,68,3655,7,NA,15087,"2010/2011",39
"1493","States","Illinois",2011,17,2011-04-23 20:00:00,1.52495,526,34493,66,NA,15087,"2010/2011",39
"1494","States","Indiana",2011,17,2011-04-23 20:00:00,0.513118,53,10329,37,NA,15087,"2010/2011",39
"1495","States","Iowa",2011,17,2011-04-23 20:00:00,0.552995,12,2170,7,NA,15087,"2010/2011",39
"1496","States","Kansas",2011,17,2011-04-23 20:00:00,0.688073,48,6976,34,NA,15087,"2010/2011",39
"1497","States","Kentucky",2011,17,2011-04-23 20:00:00,0.183804,35,19042,11,NA,15087,"2010/2011",39
"1498","States","Louisiana",2011,17,2011-04-23 20:00:00,NA,NA,NA,NA,NA,15087,"2010/2011",39
"1499","States","Maine",2011,17,2011-04-23 20:00:00,0.46474,23,4949,25,NA,15087,"2010/2011",39
"1500","States","Maryland",2011,17,2011-04-23 20:00:00,1.05199,69,6559,11,NA,15087,"2010/2011",39
"1501","States","Massachusetts",2011,17,2011-04-23 20:00:00,0.991172,247,24920,44,NA,15087,"2010/2011",39
"1502","States","Michigan",2011,17,2011-04-23 20:00:00,0.49864,77,15442,48,NA,15087,"2010/2011",39
"1503","States","Minnesota",2011,17,2011-04-23 20:00:00,1.01429,44,4338,12,NA,15087,"2010/2011",39
"1504","States","Mississippi",2011,17,2011-04-23 20:00:00,2.72215,420,15429,40,NA,15087,"2010/2011",39
"1505","States","Missouri",2011,17,2011-04-23 20:00:00,0.711214,43,6046,21,NA,15087,"2010/2011",39
"1506","States","Montana",2011,17,2011-04-23 20:00:00,0,0,3262,6,NA,15087,"2010/2011",39
"1507","States","Nebraska",2011,17,2011-04-23 20:00:00,0.513834,13,2530,14,NA,15087,"2010/2011",39
"1508","States","Nevada",2011,17,2011-04-23 20:00:00,1.55288,275,17709,37,NA,15087,"2010/2011",39
"1509","States","New Hampshire",2011,17,2011-04-23 20:00:00,0.161253,7,4341,24,NA,15087,"2010/2011",39
"1510","States","New Jersey",2011,17,2011-04-23 20:00:00,2.76842,189,6827,20,NA,15087,"2010/2011",39
"1511","States","New Mexico",2011,17,2011-04-23 20:00:00,1.75745,141,8023,26,NA,15087,"2010/2011",39
"1512","States","New York",2011,17,2011-04-23 20:00:00,1.35642,123,9068,72,NA,15087,"2010/2011",39
"1513","States","North Carolina",2011,17,2011-04-23 20:00:00,0.275451,49,17789,55,NA,15087,"2010/2011",39
"1514","States","North Dakota",2011,17,2011-04-23 20:00:00,0.210416,4,1901,11,NA,15087,"2010/2011",39
"1515","States","Ohio",2011,17,2011-04-23 20:00:00,0.375144,39,10396,37,NA,15087,"2010/2011",39
"1516","States","Oklahoma",2011,17,2011-04-23 20:00:00,0.293686,8,2724,17,NA,15087,"2010/2011",39
"1517","States","Oregon",2011,17,2011-04-23 20:00:00,0.959752,31,3230,14,NA,15087,"2010/2011",39
"1518","States","Pennsylvania",2011,17,2011-04-23 20:00:00,0.976213,142,14546,46,NA,15087,"2010/2011",39
"1519","States","Rhode Island",2011,17,2011-04-23 20:00:00,0.71474,45,6296,20,NA,15087,"2010/2011",39
"1520","States","South Carolina",2011,17,2011-04-23 20:00:00,0.248098,15,6046,18,NA,15087,"2010/2011",39
"1521","States","South Dakota",2011,17,2011-04-23 20:00:00,0.880395,41,4657,17,NA,15087,"2010/2011",39
"1522","States","Tennessee",2011,17,2011-04-23 20:00:00,0.385999,44,11399,53,NA,15087,"2010/2011",39
"1523","States","Texas",2011,17,2011-04-23 20:00:00,1.4454,605,41857,70,NA,15087,"2010/2011",39
"1524","States","Utah",2011,17,2011-04-23 20:00:00,0.257927,17,6591,15,NA,15087,"2010/2011",39
"1525","States","Vermont",2011,17,2011-04-23 20:00:00,1.32743,36,2712,10,NA,15087,"2010/2011",39
"1526","States","Virginia",2011,17,2011-04-23 20:00:00,1.05721,635,60064,80,NA,15087,"2010/2011",39
"1527","States","Washington",2011,17,2011-04-23 20:00:00,0.649087,16,2465,11,NA,15087,"2010/2011",39
"1528","States","West Virginia",2011,17,2011-04-23 20:00:00,0.635055,60,9448,33,NA,15087,"2010/2011",39
"1529","States","Wisconsin",2011,17,2011-04-23 20:00:00,0.440529,18,4086,38,NA,15087,"2010/2011",39
"1530","States","Wyoming",2011,17,2011-04-23 20:00:00,0.347136,14,4033,19,NA,15087,"2010/2011",39
"1531","States","Alabama",2011,18,2011-04-30 20:00:00,3.00455,198,6590,21,NA,15094,"2010/2011",40
"1532","States","Alaska",2011,18,2011-04-30 20:00:00,0.798122,17,2130,7,NA,15094,"2010/2011",40
"1533","States","Arizona",2011,18,2011-04-30 20:00:00,0.772679,181,23425,65,NA,15094,"2010/2011",40
"1534","States","Arkansas",2011,18,2011-04-30 20:00:00,0.630347,14,2221,13,NA,15094,"2010/2011",40
"1535","States","California",2011,18,2011-04-30 20:00:00,2.14632,734,34198,111,NA,15094,"2010/2011",40
"1536","States","Colorado",2011,18,2011-04-30 20:00:00,0.759519,151,19881,12,NA,15094,"2010/2011",40
"1537","States","Connecticut",2011,18,2011-04-30 20:00:00,0.119296,4,3353,12,NA,15094,"2010/2011",40
"1538","States","Delaware",2011,18,2011-04-30 20:00:00,0.0863309,3,3475,10,NA,15094,"2010/2011",40
"1539","States","District of Columbia",2011,18,2011-04-30 20:00:00,0,0,1312,2,NA,15094,"2010/2011",40
"1540","States","Florida",2011,18,2011-04-30 20:00:00,NA,NA,NA,NA,NA,15094,"2010/2011",40
"1541","States","Georgia",2011,18,2011-04-30 20:00:00,1.30999,446,34046,52,NA,15094,"2010/2011",40
"1542","States","Hawaii",2011,18,2011-04-30 20:00:00,0.603774,8,1325,14,NA,15094,"2010/2011",40
"1543","States","Idaho",2011,18,2011-04-30 20:00:00,1.58513,58,3659,7,NA,15094,"2010/2011",40
"1544","States","Illinois",2011,18,2011-04-30 20:00:00,1.34804,479,35533,67,NA,15094,"2010/2011",40
"1545","States","Indiana",2011,18,2011-04-30 20:00:00,0.443973,46,10361,38,NA,15094,"2010/2011",40
"1546","States","Iowa",2011,18,2011-04-30 20:00:00,0.242131,5,2065,7,NA,15094,"2010/2011",40
"1547","States","Kansas",2011,18,2011-04-30 20:00:00,0.4769,32,6710,33,NA,15094,"2010/2011",40
"1548","States","Kentucky",2011,18,2011-04-30 20:00:00,0.554486,72,12985,10,NA,15094,"2010/2011",40
"1549","States","Louisiana",2011,18,2011-04-30 20:00:00,NA,NA,NA,NA,NA,15094,"2010/2011",40
"1550","States","Maine",2011,18,2011-04-30 20:00:00,0.49682,25,5032,25,NA,15094,"2010/2011",40
"1551","States","Maryland",2011,18,2011-04-30 20:00:00,1.13264,83,7328,11,NA,15094,"2010/2011",40
"1552","States","Massachusetts",2011,18,2011-04-30 20:00:00,0.912764,244,26732,45,NA,15094,"2010/2011",40
"1553","States","Michigan",2011,18,2011-04-30 20:00:00,0.556691,79,14191,44,NA,15094,"2010/2011",40
"1554","States","Minnesota",2011,18,2011-04-30 20:00:00,0.588957,24,4075,10,NA,15094,"2010/2011",40
"1555","States","Mississippi",2011,18,2011-04-30 20:00:00,2.32148,355,15292,43,NA,15094,"2010/2011",40
"1556","States","Missouri",2011,18,2011-04-30 20:00:00,0.603942,38,6292,23,NA,15094,"2010/2011",40
"1557","States","Montana",2011,18,2011-04-30 20:00:00,0,0,3191,6,NA,15094,"2010/2011",40
"1558","States","Nebraska",2011,18,2011-04-30 20:00:00,0.421546,9,2135,12,NA,15094,"2010/2011",40
"1559","States","Nevada",2011,18,2011-04-30 20:00:00,2.51242,273,10866,32,NA,15094,"2010/2011",40
"1560","States","New Hampshire",2011,18,2011-04-30 20:00:00,0.0752257,3,3988,23,NA,15094,"2010/2011",40
"1561","States","New Jersey",2011,18,2011-04-30 20:00:00,2.01081,93,4625,19,NA,15094,"2010/2011",40
"1562","States","New Mexico",2011,18,2011-04-30 20:00:00,1.65705,135,8147,26,NA,15094,"2010/2011",40
"1563","States","New York",2011,18,2011-04-30 20:00:00,1.66576,153,9185,78,NA,15094,"2010/2011",40
"1564","States","North Carolina",2011,18,2011-04-30 20:00:00,0.320739,50,15589,55,NA,15094,"2010/2011",40
"1565","States","North Dakota",2011,18,2011-04-30 20:00:00,0.246305,4,1624,8,NA,15094,"2010/2011",40
"1566","States","Ohio",2011,18,2011-04-30 20:00:00,0.6618,68,10275,37,NA,15094,"2010/2011",40
"1567","States","Oklahoma",2011,18,2011-04-30 20:00:00,0.310421,7,2255,15,NA,15094,"2010/2011",40
"1568","States","Oregon",2011,18,2011-04-30 20:00:00,0.924745,29,3136,14,NA,15094,"2010/2011",40
"1569","States","Pennsylvania",2011,18,2011-04-30 20:00:00,1.03274,141,13653,43,NA,15094,"2010/2011",40
"1570","States","Rhode Island",2011,18,2011-04-30 20:00:00,0.390747,25,6398,20,NA,15094,"2010/2011",40
"1571","States","South Carolina",2011,18,2011-04-30 20:00:00,0.230061,12,5216,15,NA,15094,"2010/2011",40
"1572","States","South Dakota",2011,18,2011-04-30 20:00:00,0.602007,27,4485,16,NA,15094,"2010/2011",40
"1573","States","Tennessee",2011,18,2011-04-30 20:00:00,0.108425,10,9223,49,NA,15094,"2010/2011",40
"1574","States","Texas",2011,18,2011-04-30 20:00:00,1.62718,662,40684,61,NA,15094,"2010/2011",40
"1575","States","Utah",2011,18,2011-04-30 20:00:00,0.31746,26,8190,21,NA,15094,"2010/2011",40
"1576","States","Vermont",2011,18,2011-04-30 20:00:00,1.514,40,2642,9,NA,15094,"2010/2011",40
"1577","States","Virginia",2011,18,2011-04-30 20:00:00,1.07273,672,62644,88,NA,15094,"2010/2011",40
"1578","States","Washington",2011,18,2011-04-30 20:00:00,0.720721,16,2220,10,NA,15094,"2010/2011",40
"1579","States","West Virginia",2011,18,2011-04-30 20:00:00,0.414612,37,8924,32,NA,15094,"2010/2011",40
"1580","States","Wisconsin",2011,18,2011-04-30 20:00:00,0.42125,18,4273,38,NA,15094,"2010/2011",40
"1581","States","Wyoming",2011,18,2011-04-30 20:00:00,0.252434,7,2773,17,NA,15094,"2010/2011",40
"1582","States","Alabama",2011,19,2011-05-07 20:00:00,2.64628,180,6802,22,NA,15101,"2010/2011",41
"1583","States","Alaska",2011,19,2011-05-07 20:00:00,0.359712,7,1946,7,NA,15101,"2010/2011",41
"1584","States","Arizona",2011,19,2011-05-07 20:00:00,0.686106,156,22737,64,NA,15101,"2010/2011",41
"1585","States","Arkansas",2011,19,2011-05-07 20:00:00,0.711744,10,1405,10,NA,15101,"2010/2011",41
"1586","States","California",2011,19,2011-05-07 20:00:00,2.05279,672,32736,110,NA,15101,"2010/2011",41
"1587","States","Colorado",2011,19,2011-05-07 20:00:00,0.604343,113,18698,12,NA,15101,"2010/2011",41
"1588","States","Connecticut",2011,19,2011-05-07 20:00:00,0.128425,3,2336,11,NA,15101,"2010/2011",41
"1589","States","Delaware",2011,19,2011-05-07 20:00:00,0.0455996,1,2193,7,NA,15101,"2010/2011",41
"1590","States","District of Columbia",2011,19,2011-05-07 20:00:00,0,0,756,1,NA,15101,"2010/2011",41
"1591","States","Florida",2011,19,2011-05-07 20:00:00,NA,NA,NA,NA,NA,15101,"2010/2011",41
"1592","States","Georgia",2011,19,2011-05-07 20:00:00,1.45429,488,33556,52,NA,15101,"2010/2011",41
"1593","States","Hawaii",2011,19,2011-05-07 20:00:00,1.41176,18,1275,14,NA,15101,"2010/2011",41
"1594","States","Idaho",2011,19,2011-05-07 20:00:00,1.45138,50,3445,7,NA,15101,"2010/2011",41
"1595","States","Illinois",2011,19,2011-05-07 20:00:00,1.59068,575,36148,67,NA,15101,"2010/2011",41
"1596","States","Indiana",2011,19,2011-05-07 20:00:00,0.683028,59,8638,34,NA,15101,"2010/2011",41
"1597","States","Iowa",2011,19,2011-05-07 20:00:00,0.167411,3,1792,7,NA,15101,"2010/2011",41
"1598","States","Kansas",2011,19,2011-05-07 20:00:00,0.424309,31,7306,33,NA,15101,"2010/2011",41
"1599","States","Kentucky",2011,19,2011-05-07 20:00:00,0.133925,19,14187,11,NA,15101,"2010/2011",41
"1600","States","Louisiana",2011,19,2011-05-07 20:00:00,NA,NA,NA,NA,NA,15101,"2010/2011",41
"1601","States","Maine",2011,19,2011-05-07 20:00:00,0.508233,25,4919,24,NA,15101,"2010/2011",41
"1602","States","Maryland",2011,19,2011-05-07 20:00:00,1.01451,72,7097,11,NA,15101,"2010/2011",41
"1603","States","Massachusetts",2011,19,2011-05-07 20:00:00,0.750159,200,26661,42,NA,15101,"2010/2011",41
"1604","States","Michigan",2011,19,2011-05-07 20:00:00,0.584429,84,14373,44,NA,15101,"2010/2011",41
"1605","States","Minnesota",2011,19,2011-05-07 20:00:00,0.582165,22,3779,10,NA,15101,"2010/2011",41
"1606","States","Mississippi",2011,19,2011-05-07 20:00:00,2.40229,378,15735,42,NA,15101,"2010/2011",41
"1607","States","Missouri",2011,19,2011-05-07 20:00:00,0.901051,54,5993,21,NA,15101,"2010/2011",41
"1608","States","Montana",2011,19,2011-05-07 20:00:00,0,0,3023,6,NA,15101,"2010/2011",41
"1609","States","Nebraska",2011,19,2011-05-07 20:00:00,0.283286,7,2471,13,NA,15101,"2010/2011",41
"1610","States","Nevada",2011,19,2011-05-07 20:00:00,2.4206,250,10328,31,NA,15101,"2010/2011",41
"1611","States","New Hampshire",2011,19,2011-05-07 20:00:00,0.0706048,3,4249,23,NA,15101,"2010/2011",41
"1612","States","New Jersey",2011,19,2011-05-07 20:00:00,2.22222,102,4590,18,NA,15101,"2010/2011",41
"1613","States","New Mexico",2011,19,2011-05-07 20:00:00,1.75462,132,7523,24,NA,15101,"2010/2011",41
"1614","States","New York",2011,19,2011-05-07 20:00:00,1.72106,164,9529,74,NA,15101,"2010/2011",41
"1615","States","North Carolina",2011,19,2011-05-07 20:00:00,0.405581,50,12328,50,NA,15101,"2010/2011",41
"1616","States","North Dakota",2011,19,2011-05-07 20:00:00,0.0683527,1,1463,8,NA,15101,"2010/2011",41
"1617","States","Ohio",2011,19,2011-05-07 20:00:00,0.387558,39,10063,36,NA,15101,"2010/2011",41
"1618","States","Oklahoma",2011,19,2011-05-07 20:00:00,0.387973,8,2062,16,NA,15101,"2010/2011",41
"1619","States","Oregon",2011,19,2011-05-07 20:00:00,0.929924,28,3011,13,NA,15101,"2010/2011",41
"1620","States","Pennsylvania",2011,19,2011-05-07 20:00:00,0.996843,120,12038,41,NA,15101,"2010/2011",41
"1621","States","Rhode Island",2011,19,2011-05-07 20:00:00,0.0499002,3,6012,18,NA,15101,"2010/2011",41
"1622","States","South Carolina",2011,19,2011-05-07 20:00:00,0.0586625,3,5114,15,NA,15101,"2010/2011",41
"1623","States","South Dakota",2011,19,2011-05-07 20:00:00,0.627521,28,4462,16,NA,15101,"2010/2011",41
"1624","States","Tennessee",2011,19,2011-05-07 20:00:00,0.0807475,7,8669,50,NA,15101,"2010/2011",41
"1625","States","Texas",2011,19,2011-05-07 20:00:00,1.7883,730,40821,68,NA,15101,"2010/2011",41
"1626","States","Utah",2011,19,2011-05-07 20:00:00,0.333333,26,7800,22,NA,15101,"2010/2011",41
"1627","States","Vermont",2011,19,2011-05-07 20:00:00,1.96672,52,2644,10,NA,15101,"2010/2011",41
"1628","States","Virginia",2011,19,2011-05-07 20:00:00,1.06423,705,66245,90,NA,15101,"2010/2011",41
"1629","States","Washington",2011,19,2011-05-07 20:00:00,0.580781,11,1894,11,NA,15101,"2010/2011",41
"1630","States","West Virginia",2011,19,2011-05-07 20:00:00,0.387755,38,9800,32,NA,15101,"2010/2011",41
"1631","States","Wisconsin",2011,19,2011-05-07 20:00:00,0.227661,8,3514,36,NA,15101,"2010/2011",41
"1632","States","Wyoming",2011,19,2011-05-07 20:00:00,0.692308,18,2600,16,NA,15101,"2010/2011",41
"1633","States","Alabama",2011,20,2011-05-14 20:00:00,2.46441,161,6533,21,NA,15108,"2010/2011",42
"1634","States","Alaska",2011,20,2011-05-14 20:00:00,0.306279,6,1959,6,NA,15108,"2010/2011",42
"1635","States","Arizona",2011,20,2011-05-14 20:00:00,0.569434,124,21776,63,NA,15108,"2010/2011",42
"1636","States","Arkansas",2011,20,2011-05-14 20:00:00,0.520382,6,1153,8,NA,15108,"2010/2011",42
"1637","States","California",2011,20,2011-05-14 20:00:00,2.13285,700,32820,113,NA,15108,"2010/2011",42
"1638","States","Colorado",2011,20,2011-05-14 20:00:00,0.627459,118,18806,12,NA,15108,"2010/2011",42
"1639","States","Connecticut",2011,20,2011-05-14 20:00:00,0.0940291,2,2127,10,NA,15108,"2010/2011",42
"1640","States","Delaware",2011,20,2011-05-14 20:00:00,0.107643,2,1858,6,NA,15108,"2010/2011",42
"1641","States","District of Columbia",2011,20,2011-05-14 20:00:00,2.1322,40,1876,2,NA,15108,"2010/2011",42
"1642","States","Florida",2011,20,2011-05-14 20:00:00,NA,NA,NA,NA,NA,15108,"2010/2011",42
"1643","States","Georgia",2011,20,2011-05-14 20:00:00,1.57802,491,31115,50,NA,15108,"2010/2011",42
"1644","States","Hawaii",2011,20,2011-05-14 20:00:00,1.40741,19,1350,15,NA,15108,"2010/2011",42
"1645","States","Idaho",2011,20,2011-05-14 20:00:00,1.8346,65,3543,7,NA,15108,"2010/2011",42
"1646","States","Illinois",2011,20,2011-05-14 20:00:00,1.19695,392,32750,63,NA,15108,"2010/2011",42
"1647","States","Indiana",2011,20,2011-05-14 20:00:00,0.520077,43,8268,34,NA,15108,"2010/2011",42
"1648","States","Iowa",2011,20,2011-05-14 20:00:00,0.169683,3,1768,8,NA,15108,"2010/2011",42
"1649","States","Kansas",2011,20,2011-05-14 20:00:00,0.638298,39,6110,32,NA,15108,"2010/2011",42
"1650","States","Kentucky",2011,20,2011-05-14 20:00:00,0.126823,18,14193,12,NA,15108,"2010/2011",42
"1651","States","Louisiana",2011,20,2011-05-14 20:00:00,NA,NA,NA,NA,NA,15108,"2010/2011",42
"1652","States","Maine",2011,20,2011-05-14 20:00:00,0.370028,16,4324,22,NA,15108,"2010/2011",42
"1653","States","Maryland",2011,20,2011-05-14 20:00:00,0.850209,55,6469,9,NA,15108,"2010/2011",42
"1654","States","Massachusetts",2011,20,2011-05-14 20:00:00,0.812329,214,26344,40,NA,15108,"2010/2011",42
"1655","States","Michigan",2011,20,2011-05-14 20:00:00,0.840106,92,10951,39,NA,15108,"2010/2011",42
"1656","States","Minnesota",2011,20,2011-05-14 20:00:00,0.756474,26,3437,9,NA,15108,"2010/2011",42
"1657","States","Mississippi",2011,20,2011-05-14 20:00:00,2.18672,334,15274,42,NA,15108,"2010/2011",42
"1658","States","Missouri",2011,20,2011-05-14 20:00:00,0.717913,41,5711,24,NA,15108,"2010/2011",42
"1659","States","Montana",2011,20,2011-05-14 20:00:00,0,0,1696,4,NA,15108,"2010/2011",42
"1660","States","Nebraska",2011,20,2011-05-14 20:00:00,0.395062,8,2025,12,NA,15108,"2010/2011",42
"1661","States","Nevada",2011,20,2011-05-14 20:00:00,0.789052,64,8111,29,NA,15108,"2010/2011",42
"1662","States","New Hampshire",2011,20,2011-05-14 20:00:00,0.0680735,3,4407,23,NA,15108,"2010/2011",42
"1663","States","New Jersey",2011,20,2011-05-14 20:00:00,2.69103,162,6020,21,NA,15108,"2010/2011",42
"1664","States","New Mexico",2011,20,2011-05-14 20:00:00,1.55547,121,7779,24,NA,15108,"2010/2011",42
"1665","States","New York",2011,20,2011-05-14 20:00:00,0.703443,57,8103,73,NA,15108,"2010/2011",42
"1666","States","North Carolina",2011,20,2011-05-14 20:00:00,0.313559,37,11800,44,NA,15108,"2010/2011",42
"1667","States","North Dakota",2011,20,2011-05-14 20:00:00,0.342759,4,1167,6,NA,15108,"2010/2011",42
"1668","States","Ohio",2011,20,2011-05-14 20:00:00,0.485879,48,9879,35,NA,15108,"2010/2011",42
"1669","States","Oklahoma",2011,20,2011-05-14 20:00:00,0.215703,5,2318,16,NA,15108,"2010/2011",42
"1670","States","Oregon",2011,20,2011-05-14 20:00:00,1.07901,31,2873,12,NA,15108,"2010/2011",42
"1671","States","Pennsylvania",2011,20,2011-05-14 20:00:00,1.0065,113,11227,40,NA,15108,"2010/2011",42
"1672","States","Rhode Island",2011,20,2011-05-14 20:00:00,0.019992,1,5002,18,NA,15108,"2010/2011",42
"1673","States","South Carolina",2011,20,2011-05-14 20:00:00,0.130208,7,5376,15,NA,15108,"2010/2011",42
"1674","States","South Dakota",2011,20,2011-05-14 20:00:00,0.522938,22,4207,16,NA,15108,"2010/2011",42
"1675","States","Tennessee",2011,20,2011-05-14 20:00:00,0.0551876,5,9060,49,NA,15108,"2010/2011",42
"1676","States","Texas",2011,20,2011-05-14 20:00:00,1.43878,574,39895,64,NA,15108,"2010/2011",42
"1677","States","Utah",2011,20,2011-05-14 20:00:00,0.364577,31,8503,22,NA,15108,"2010/2011",42
"1678","States","Vermont",2011,20,2011-05-14 20:00:00,1.4565,38,2609,9,NA,15108,"2010/2011",42
"1679","States","Virginia",2011,20,2011-05-14 20:00:00,1.1395,709,62220,86,NA,15108,"2010/2011",42
"1680","States","Washington",2011,20,2011-05-14 20:00:00,0.498132,8,1606,10,NA,15108,"2010/2011",42
"1681","States","West Virginia",2011,20,2011-05-14 20:00:00,0.335802,34,10125,34,NA,15108,"2010/2011",42
"1682","States","Wisconsin",2011,20,2011-05-14 20:00:00,0.524292,15,2861,36,NA,15108,"2010/2011",42
"1683","States","Wyoming",2011,20,2011-05-14 20:00:00,0.424809,10,2354,16,NA,15108,"2010/2011",42
"1684","States","Alabama",2011,21,2011-05-21 20:00:00,2.72831,167,6121,21,NA,15115,"2010/2011",43
"1685","States","Alaska",2011,21,2011-05-21 20:00:00,0.716846,14,1953,6,NA,15115,"2010/2011",43
"1686","States","Arizona",2011,21,2011-05-21 20:00:00,0.555511,137,24662,63,NA,15115,"2010/2011",43
"1687","States","Arkansas",2011,21,2011-05-21 20:00:00,1.03627,12,1158,8,NA,15115,"2010/2011",43
"1688","States","California",2011,21,2011-05-21 20:00:00,2.10667,583,27674,94,NA,15115,"2010/2011",43
"1689","States","Colorado",2011,21,2011-05-21 20:00:00,0.59322,112,18880,12,NA,15115,"2010/2011",43
"1690","States","Connecticut",2011,21,2011-05-21 20:00:00,0.0626566,1,1596,13,NA,15115,"2010/2011",43
"1691","States","Delaware",2011,21,2011-05-21 20:00:00,0,0,329,1,NA,15115,"2010/2011",43
"1692","States","District of Columbia",2011,21,2011-05-21 20:00:00,2.08451,37,1775,2,NA,15115,"2010/2011",43
"1693","States","Florida",2011,21,2011-05-21 20:00:00,NA,NA,NA,NA,NA,15115,"2010/2011",43
"1694","States","Georgia",2011,21,2011-05-21 20:00:00,1.24069,373,30064,50,NA,15115,"2010/2011",43
"1695","States","Hawaii",2011,21,2011-05-21 20:00:00,1.86625,24,1286,15,NA,15115,"2010/2011",43
"1696","States","Idaho",2011,21,2011-05-21 20:00:00,1.55424,50,3217,7,NA,15115,"2010/2011",43
"1697","States","Illinois",2011,21,2011-05-21 20:00:00,1.23846,381,30764,59,NA,15115,"2010/2011",43
"1698","States","Indiana",2011,21,2011-05-21 20:00:00,0.458475,35,7634,32,NA,15115,"2010/2011",43
"1699","States","Iowa",2011,21,2011-05-21 20:00:00,0.115741,2,1728,8,NA,15115,"2010/2011",43
"1700","States","Kansas",2011,21,2011-05-21 20:00:00,0.667022,25,3748,21,NA,15115,"2010/2011",43
"1701","States","Kentucky",2011,21,2011-05-21 20:00:00,0.0486204,8,16454,12,NA,15115,"2010/2011",43
"1702","States","Louisiana",2011,21,2011-05-21 20:00:00,NA,NA,NA,NA,NA,15115,"2010/2011",43
"1703","States","Maine",2011,21,2011-05-21 20:00:00,0.519802,21,4040,21,NA,15115,"2010/2011",43
"1704","States","Maryland",2011,21,2011-05-21 20:00:00,1.2498,77,6161,9,NA,15115,"2010/2011",43
